"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","pct.diff"
"SYNGR2",2.36344572826345e-188,0.582539552698596,0.419,0.211,4.67536833965076e-184,"Dendritic cells","SYNGR2",0.208
"ID31",2.98679100325257e-188,0.575644430011813,0.326,0.125,5.90846996263423e-184,"Dendritic cells","ID3",0.201
"TMEM123",7.77229410911595e-186,0.712389681163519,0.499,0.301,1.53751522066532e-181,"Dendritic cells","TMEM123",0.198
"EIF1B",1.36834178268119e-172,0.511503153576267,0.512,0.304,2.70685371449993e-168,"Dendritic cells","EIF1B",0.208
"DDX21",9.10890638519889e-169,0.581873193552307,0.46,0.26,1.80192386112005e-164,"Dendritic cells","DDX21",0.2
"NR4A2",9.29398435278491e-131,0.551797342108812,0.53,0.341,1.83853598466791e-126,"Dendritic cells","NR4A2",0.189
"ALG13",1.94203895198028e-125,0.525182069491304,0.361,0.197,3.84174145480739e-121,"Dendritic cells","ALG13",0.164
"WDR74",5.7283397243756e-119,0.506887054151061,0.347,0.189,1.13318016427598e-114,"Dendritic cells","WDR74",0.158
"APOD",0,3.65582916867512,0.432,0.015,0,"Fibroblast","APOD",0.417
"MGP1",0,3.5657248717437,0.766,0.051,0,"Fibroblast","MGP",0.715
"DCN",0,3.56529571452335,0.776,0.02,0,"Fibroblast","DCN",0.756
"TAGLN",0,3.44511258493523,0.563,0.015,0,"Fibroblast","TAGLN",0.548
"IGFBP71",0,3.36297736510814,0.945,0.093,0,"Fibroblast","IGFBP7",0.852
"LUM",0,3.21382195112997,0.589,0.018,0,"Fibroblast","LUM",0.571
"ACTA2",0,2.95188268875529,0.434,0.02,0,"Fibroblast","ACTA2",0.414
"COL1A2",0,2.86097548845562,0.697,0.01,0,"Fibroblast","COL1A2",0.687
"MYL9",0,2.84239428539747,0.695,0.018,0,"Fibroblast","MYL9",0.677
"COL3A1",0,2.82413392669717,0.632,0.011,0,"Fibroblast","COL3A1",0.621
"CALD11",0,2.81095049224082,0.863,0.022,0,"Fibroblast","CALD1",0.841
"COL1A1",0,2.81089973770477,0.674,0.014,0,"Fibroblast","COL1A1",0.66
"C1S",0,2.61169615109315,0.753,0.008,0,"Fibroblast","C1S",0.745
"C1R",0,2.58017741975718,0.787,0.016,0,"Fibroblast","C1R",0.771
"FBLN1",0,2.5626707342777,0.566,0.005,0,"Fibroblast","FBLN1",0.561
"RARRES2",0,2.5607922717835,0.745,0.011,0,"Fibroblast","RARRES2",0.734
"PTGDS",0,2.52121503211884,0.329,0.014,0,"Fibroblast","PTGDS",0.315
"SERPING11",0,2.46191487030365,0.789,0.028,0,"Fibroblast","SERPING1",0.761
"SOD3",0,2.43779338210795,0.724,0.003,0,"Fibroblast","SOD3",0.721
"MFAP4",0,2.40124164847714,0.587,0.005,0,"Fibroblast","MFAP4",0.582
"TPM2",0,2.36992263723414,0.689,0.026,0,"Fibroblast","TPM2",0.663
"CCDC80",0,2.36481542328007,0.595,0.003,0,"Fibroblast","CCDC80",0.592
"SERPINF1",0,2.36281614082622,0.603,0.017,0,"Fibroblast","SERPINF1",0.586
"ADIRF2",0,2.358166949446,0.558,0.057,0,"Fibroblast","ADIRF",0.501
"SPARC1",0,2.35067148948005,0.721,0.038,0,"Fibroblast","SPARC",0.683
"GSN2",0,2.3011887583051,0.789,0.104,0,"Fibroblast","GSN",0.685
"BGN",0,2.29686240682031,0.689,0.006,0,"Fibroblast","BGN",0.683
"COL6A2",0,2.23902500321271,0.718,0.014,0,"Fibroblast","COL6A2",0.704
"C7",0,2.18877715241687,0.387,0.005,0,"Fibroblast","C7",0.382
"IGFBP5",0,2.17532719355894,0.55,0.004,0,"Fibroblast","IGFBP5",0.546
"IFITM32",0,2.16237456875154,0.939,0.168,0,"Fibroblast","IFITM3",0.771
"C11orf96",0,2.11399342326996,0.489,0.017,0,"Fibroblast","C11orf96",0.472
"C3",0,2.10807988914153,0.397,0.007,0,"Fibroblast","C3",0.39
"RGS5",0,2.0298333968095,0.295,0.006,0,"Fibroblast","RGS5",0.289
"CYR611",0,2.01364260683139,0.479,0.016,0,"Fibroblast","CYR61",0.463
"SPARCL11",0,1.95707394717185,0.692,0.038,0,"Fibroblast","SPARCL1",0.654
"LTBP4",0,1.94120622946007,0.611,0.036,0,"Fibroblast","LTBP4",0.575
"COL6A1",0,1.875488604925,0.645,0.01,0,"Fibroblast","COL6A1",0.635
"CTGF",0,1.84291976423559,0.434,0.017,0,"Fibroblast","CTGF",0.417
"CFH",0,1.79460238883208,0.482,0.013,0,"Fibroblast","CFH",0.469
"IGFBP41",0,1.77998387412943,0.611,0.061,0,"Fibroblast","IGFBP4",0.55
"MMP2",0,1.74372295706867,0.429,0.011,0,"Fibroblast","MMP2",0.418
"NNMT1",0,1.73076850942419,0.576,0.023,0,"Fibroblast","NNMT",0.553
"TPM1",0,1.72010659985374,0.537,0.034,0,"Fibroblast","TPM1",0.503
"PLAC9",0,1.71958282071247,0.611,0.009,0,"Fibroblast","PLAC9",0.602
"DPT",0,1.71364273140846,0.292,0.003,0,"Fibroblast","DPT",0.289
"GPC3",0,1.69646103386982,0.289,0.002,0,"Fibroblast","GPC3",0.287
"GEM",0,1.67508919108211,0.416,0.026,0,"Fibroblast","GEM",0.39
"A2M1",0,1.67330048078309,0.616,0.049,0,"Fibroblast","A2M",0.567
"PCOLCE",0,1.66482824634961,0.568,0.006,0,"Fibroblast","PCOLCE",0.562
"THY1",0,1.59475315526594,0.418,0.004,0,"Fibroblast","THY1",0.414
"NUPR1",0,1.57779354255646,0.605,0.014,0,"Fibroblast","NUPR1",0.591
"MFGE8",0,1.57029847573294,0.492,0.017,0,"Fibroblast","MFGE8",0.475
"LHFP",0,1.53851139854009,0.497,0.008,0,"Fibroblast","LHFP",0.489
"GGT5",0,1.51172595692569,0.455,0.01,0,"Fibroblast","GGT5",0.445
"EFEMP1",0,1.50226706467275,0.361,0.004,0,"Fibroblast","EFEMP1",0.357
"COL6A3",0,1.48440665152877,0.432,0.005,0,"Fibroblast","COL6A3",0.427
"FRZB",0,1.48230784618248,0.429,0.004,0,"Fibroblast","FRZB",0.425
"CXCL12",0,1.46780465643497,0.424,0.011,0,"Fibroblast","CXCL12",0.413
"CPE",0,1.46091801266311,0.403,0.008,0,"Fibroblast","CPE",0.395
"LGALS3BP1",0,1.45591089665521,0.621,0.067,0,"Fibroblast","LGALS3BP",0.554
"ABCA8",0,1.44294126989305,0.337,0.001,0,"Fibroblast","ABCA8",0.336
"CNN31",0,1.42601912665871,0.592,0.032,0,"Fibroblast","CNN3",0.56
"FXYD1",0,1.42294534623928,0.539,0.019,0,"Fibroblast","FXYD1",0.52
"IGFBP6",0,1.41882526922457,0.405,0.011,0,"Fibroblast","IGFBP6",0.394
"AEBP1",0,1.40660513267869,0.479,0.005,0,"Fibroblast","AEBP1",0.474
"PRKCDBP1",0,1.40163807410381,0.532,0.025,0,"Fibroblast","PRKCDBP",0.507
"CRISPLD2",0,1.39348971192697,0.447,0.008,0,"Fibroblast","CRISPLD2",0.439
"ADAMTS1",0,1.39030289231194,0.368,0.012,0,"Fibroblast","ADAMTS1",0.356
"PTRF1",0,1.38576556430842,0.584,0.027,0,"Fibroblast","PTRF",0.557
"GPX3",0,1.34501851180831,0.389,0.016,0,"Fibroblast","GPX3",0.373
"FSTL1",0,1.33313076888363,0.455,0.012,0,"Fibroblast","FSTL1",0.443
"TIMP31",0,1.3314842395356,0.432,0.025,0,"Fibroblast","TIMP3",0.407
"C10orf10",0,1.31427369988425,0.321,0.018,0,"Fibroblast","C10orf10",0.303
"MEG3",0,1.28810331964026,0.347,0.002,0,"Fibroblast","MEG3",0.345
"EMILIN1",0,1.27205044832255,0.418,0.002,0,"Fibroblast","EMILIN1",0.416
"OGN",0,1.2698799101262,0.308,0.001,0,"Fibroblast","OGN",0.307
"NGFRAP11",0,1.25393822847041,0.547,0.056,0,"Fibroblast","NGFRAP1",0.491
"TIMP2",0,1.23223260530826,0.492,0.037,0,"Fibroblast","TIMP2",0.455
"FHL1",0,1.22295554847171,0.445,0.018,0,"Fibroblast","FHL1",0.427
"ADH1B",0,1.20839234509403,0.268,0.001,0,"Fibroblast","ADH1B",0.267
"PDGFRB",0,1.19674460542196,0.374,0.002,0,"Fibroblast","PDGFRB",0.372
"COL18A11",0,1.18980411230487,0.434,0.028,0,"Fibroblast","COL18A1",0.406
"WBP51",0,1.18576017577156,0.511,0.045,0,"Fibroblast","WBP5",0.466
"MXRA8",0,1.15174259504455,0.405,0.001,0,"Fibroblast","MXRA8",0.404
"PLTP",0,1.15104820026694,0.418,0.023,0,"Fibroblast","PLTP",0.395
"ASPN",0,1.10358377633775,0.305,0.001,0,"Fibroblast","ASPN",0.304
"COX7A11",0,1.08599932115518,0.405,0.015,0,"Fibroblast","COX7A1",0.39
"NR2F2",0,1.08086632026487,0.363,0.007,0,"Fibroblast","NR2F2",0.356
"TFPI",0,1.07066746324681,0.424,0.018,0,"Fibroblast","TFPI",0.406
"CTSK",0,1.05883985998382,0.339,0.005,0,"Fibroblast","CTSK",0.334
"MYLK",0,1.04643069641156,0.279,0.004,0,"Fibroblast","MYLK",0.275
"CYGB",0,1.04218461486047,0.334,0.006,0,"Fibroblast","CYGB",0.328
"FBLN5",0,1.03959108516471,0.342,0.006,0,"Fibroblast","FBLN5",0.336
"NOTCH3",0,1.03783417048977,0.324,0.002,0,"Fibroblast","NOTCH3",0.322
"PDLIM3",0,1.03570296866999,0.345,0.005,0,"Fibroblast","PDLIM3",0.34
"FGF7",0,1.03440097642198,0.311,0.002,0,"Fibroblast","FGF7",0.309
"COL4A11",0,1.0171168255502,0.339,0.019,0,"Fibroblast","COL4A1",0.32
"NFIB1",0,0.996512834940645,0.366,0.017,0,"Fibroblast","NFIB",0.349
"RND3",0,0.990578609593273,0.297,0.01,0,"Fibroblast","RND3",0.287
"CLEC11A",0,0.982618706749281,0.363,0.014,0,"Fibroblast","CLEC11A",0.349
"LRP1",0,0.971119858069398,0.334,0.011,0,"Fibroblast","LRP1",0.323
"SERPINH11",0,0.967518429590275,0.403,0.022,0,"Fibroblast","SERPINH1",0.381
"CYBRD1",0,0.966758177866881,0.382,0.01,0,"Fibroblast","CYBRD1",0.372
"SGCE",0,0.945193734640222,0.371,0.006,0,"Fibroblast","SGCE",0.365
"HTRA3",0,0.941869452497848,0.274,0.001,0,"Fibroblast","HTRA3",0.273
"TNXB",0,0.940837805585693,0.282,0.008,0,"Fibroblast","TNXB",0.274
"SEPP1",0,0.932364655795497,0.511,0.041,0,"Fibroblast","SEPP1",0.47
"OLFML3",0,0.926873315837838,0.308,0.003,0,"Fibroblast","OLFML3",0.305
"NDRG2",0,0.913994406735514,0.345,0.016,0,"Fibroblast","NDRG2",0.329
"NFIA",0,0.913866450066471,0.361,0.02,0,"Fibroblast","NFIA",0.341
"EFEMP2",0,0.901969220594137,0.342,0.005,0,"Fibroblast","EFEMP2",0.337
"MATN2",0,0.897817431390216,0.258,0.009,0,"Fibroblast","MATN2",0.249
"SMOC2",0,0.896315658159127,0.255,0.001,0,"Fibroblast","SMOC2",0.254
"PPIC1",0,0.892468281415707,0.329,0.017,0,"Fibroblast","PPIC",0.312
"SRPX",0,0.886036437549129,0.284,0.002,0,"Fibroblast","SRPX",0.282
"COL5A1",0,0.882320203423267,0.266,0.003,0,"Fibroblast","COL5A1",0.263
"COL14A1",0,0.880012301016829,0.308,0.001,0,"Fibroblast","COL14A1",0.307
"HTRA1",0,0.862424556785476,0.347,0.016,0,"Fibroblast","HTRA1",0.331
"DKK3",0,0.858130896913015,0.363,0.021,0,"Fibroblast","DKK3",0.342
"COL5A2",0,0.845817086098218,0.274,0.002,0,"Fibroblast","COL5A2",0.272
"PRELP",0,0.831997214024045,0.274,0.001,0,"Fibroblast","PRELP",0.273
"MAP1B",0,0.828317857247599,0.274,0.006,0,"Fibroblast","MAP1B",0.268
"LAMA4",0,0.821197833775248,0.287,0.008,0,"Fibroblast","LAMA4",0.279
"PDGFRA",0,0.803986880944029,0.255,0.002,0,"Fibroblast","PDGFRA",0.253
"TGFB1I1",0,0.796704906355082,0.303,0.005,0,"Fibroblast","TGFB1I1",0.298
"TMEM98",0,0.783775186653735,0.295,0.005,0,"Fibroblast","TMEM98",0.29
"NDN",0,0.77262825308643,0.313,0.002,0,"Fibroblast","NDN",0.311
"TCF21",0,0.770096061129783,0.263,0.001,0,"Fibroblast","TCF21",0.262
"PALLD",0,0.743663887341129,0.253,0.009,0,"Fibroblast","PALLD",0.244
"FXYD6",0,0.685938948639125,0.271,0.009,0,"Fibroblast","FXYD6",0.262
